feature,modality,r2,mae
log_duplicate_rate_win__std,行为,0.23996663792602213,0.05321490322443673
log_duplicate_rate_win__median,行为,,0.022005625062196173
log_duplicate_rate_win__slope,行为,0.023164486465779066,0.0007918209285825679
log_extra_rate_win__mean,行为,0.5141795621080059,0.03395604415245738
log_extra_rate_win__std,行为,0.01983914351787508,0.0798939243105644
log_extra_rate_win__median,行为,-9.532217390333194,0.03817524622634536
log_extra_rate_win__slope,行为,0.8123103717149817,0.00108372089952152
log_unique_step_count_win__mean,行为,0.33680694413353773,0.19375460584069135
log_unique_step_count_win__std,行为,-1.2529254078895433,0.28698437913771924
log_unique_step_count_win__median,行为,-0.30538016399517875,0.48103749999893786
log_unique_step_count_win__slope,行为,0.3494823434061032,0.00794286725395393
