feature,modality,r2,mae
log_duplicate_action_count_win__slope,行为,-1.367812495300476,0.005881118120565053
log_extra_action_count_win__mean,行为,-0.8484481025643043,0.2967535160984343
log_extra_action_count_win__std,行为,0.28792166320254065,0.4206463891043319
log_extra_action_count_win__median,行为,-143.76543209876544,0.3780487804878049
log_extra_action_count_win__slope,行为,0.23772349829330275,0.011468359956486941
log_disallowed_action_count_win__mean,行为,-0.5816058956565415,0.8062935525798384
log_disallowed_action_count_win__std,行为,0.038770877082462296,0.7525955559257663
log_disallowed_action_count_win__median,行为,-7.581203461461058,1.0731707317073171
log_disallowed_action_count_win__slope,行为,-0.6752871485889111,0.034406551459439556
log_error_rate_win__mean,行为,-0.978257866789705,0.14014256330820152
log_error_rate_win__std,行为,-0.8358909743085372,0.1281131438304865
log_error_rate_win__median,行为,-4.6655264902181655,0.17794373648032183
log_error_rate_win__slope,行为,-0.552484763982785,0.006171914516566701
log_duplicate_rate_win__mean,行为,-2.6638526262396294,0.025422741339461343
log_duplicate_rate_win__std,行为,0.10047056054572134,0.049234351322823465
log_duplicate_rate_win__median,行为,,0.024390243902439025
log_duplicate_rate_win__slope,行为,-1.889821931476813,0.0007912046654585461
log_extra_rate_win__mean,行为,-2.1716382644767576,0.05802447321536865
log_extra_rate_win__std,行为,-0.20171053305785147,0.08434161024359048
log_extra_rate_win__median,行为,-390.5350214159738,0.07094463801780874
log_extra_rate_win__slope,行为,-2.0534903029579157,0.0024568096856303033
log_unique_step_count_win__mean,行为,-1.1922624715750798,0.3513659117630963
log_unique_step_count_win__std,行为,-1.764978805572479,0.2895512771570391
log_unique_step_count_win__median,行为,-3.7107438016528924,0.4817073170731707
log_unique_step_count_win__slope,行为,-0.7740069675963503,0.014272809251958967
